2025-05-30 17:02:48,999 INFO  Logger.cs: 70 - 
--------------------------------------------------------------------------------
2025-05-30 17:02:49,458 INFO  Logger.cs: 71 - Logging commencing for SW2URDF exporter
2025-05-30 17:02:49,485 INFO  Logger.cs: 73 - Commit version 1.6.0-1-g15f4949
2025-05-30 17:02:49,487 INFO  Logger.cs: 74 - Build version 1.6.7594.29634
2025-05-30 17:02:49,511 INFO  SwAddin.cs: 192 - Attempting to connect to SW
2025-05-30 17:02:49,530 INFO  SwAddin.cs: 197 - Setting up callbacks
2025-05-30 17:02:49,534 INFO  SwAddin.cs: 201 - Setting up command manager
2025-05-30 17:02:49,539 INFO  SwAddin.cs: 204 - Adding command manager
2025-05-30 17:02:49,565 INFO  SwAddin.cs: 263 - Adding Assembly export to file menu
2025-05-30 17:02:49,567 INFO  SwAddin.cs: 272 - Adding Part export to file menu
2025-05-30 17:02:49,568 INFO  SwAddin.cs: 210 - Adding event handlers
2025-05-30 17:02:49,587 INFO  SwAddin.cs: 217 - Connecting plugin to SolidWorks
2025-05-30 17:48:47,123 INFO  SwAddin.cs: 294 - Assembly export called for file cw_urdf.SLDASM
2025-05-30 17:48:47,166 INFO  SwAddin.cs: 299 - Save is required
2025-05-30 17:48:47,168 INFO  SwAddin.cs: 313 - Saving assembly
2025-05-30 17:48:49,541 INFO  SwAddin.cs: 316 - Opening property manager
2025-05-30 17:48:49,892 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from cw_urdf.SLDASM
2025-05-30 17:48:49,997 INFO  ExportHelperExtension.cs: 1136 - Found 56 in cw_urdf.SLDASM
2025-05-30 17:48:50,001 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [CoordSys] in cw_urdf.SLDASM
2025-05-30 17:48:50,003 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-05-30 17:48:50,063 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2025-05-30 17:48:50,068 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from lidar_urdf-1
2025-05-30 17:48:50,070 INFO  ExportHelperExtension.cs: 1136 - Found 28 in lidar_urdf-1
2025-05-30 17:48:50,072 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in lidar_urdf-1
2025-05-30 17:48:50,074 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from chassis_urdf_new-1
2025-05-30 17:48:50,076 INFO  ExportHelperExtension.cs: 1136 - Found 76 in chassis_urdf_new-1
2025-05-30 17:48:50,079 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in chassis_urdf_new-1
2025-05-30 17:48:50,080 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel_rim_urdf-1
2025-05-30 17:48:50,082 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Wheel_rim_urdf-1
2025-05-30 17:48:50,084 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel_rim_urdf-1
2025-05-30 17:48:50,086 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Stem Caster Wheel Assembly.STEP-1
2025-05-30 17:48:50,089 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Stem Caster Wheel Assembly.STEP-1
2025-05-30 17:48:50,090 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Stem Caster Wheel Assembly.STEP-1
2025-05-30 17:48:50,091 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel_body_urdf-1
2025-05-30 17:48:50,092 INFO  ExportHelperExtension.cs: 1136 - Found 31 in wheel_body_urdf-1
2025-05-30 17:48:50,093 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel_body_urdf-1
2025-05-30 17:48:50,093 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel_rim_urdf-2
2025-05-30 17:48:50,094 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Wheel_rim_urdf-2
2025-05-30 17:48:50,095 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel_rim_urdf-2
2025-05-30 17:48:50,099 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel_body_urdf-2
2025-05-30 17:48:50,114 INFO  ExportHelperExtension.cs: 1136 - Found 31 in wheel_body_urdf-2
2025-05-30 17:48:50,115 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel_body_urdf-2
2025-05-30 17:48:50,128 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cw_urdf.SLDASM
2025-05-30 17:48:50,130 INFO  ExportHelperExtension.cs: 1136 - Found 56 in cw_urdf.SLDASM
2025-05-30 17:48:50,132 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [RefAxis] in cw_urdf.SLDASM
2025-05-30 17:48:50,133 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-05-30 17:48:50,135 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2025-05-30 17:48:50,136 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from lidar_urdf-1
2025-05-30 17:48:50,138 INFO  ExportHelperExtension.cs: 1136 - Found 28 in lidar_urdf-1
2025-05-30 17:48:50,140 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in lidar_urdf-1
2025-05-30 17:48:50,141 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from chassis_urdf_new-1
2025-05-30 17:48:50,142 INFO  ExportHelperExtension.cs: 1136 - Found 76 in chassis_urdf_new-1
2025-05-30 17:48:50,144 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in chassis_urdf_new-1
2025-05-30 17:48:50,144 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel_rim_urdf-1
2025-05-30 17:48:50,146 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Wheel_rim_urdf-1
2025-05-30 17:48:50,147 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel_rim_urdf-1
2025-05-30 17:48:50,147 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Stem Caster Wheel Assembly.STEP-1
2025-05-30 17:48:50,148 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Stem Caster Wheel Assembly.STEP-1
2025-05-30 17:48:50,149 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Stem Caster Wheel Assembly.STEP-1
2025-05-30 17:48:50,150 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel_body_urdf-1
2025-05-30 17:48:50,151 INFO  ExportHelperExtension.cs: 1136 - Found 31 in wheel_body_urdf-1
2025-05-30 17:48:50,152 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel_body_urdf-1
2025-05-30 17:48:50,153 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel_rim_urdf-2
2025-05-30 17:48:50,153 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Wheel_rim_urdf-2
2025-05-30 17:48:50,154 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel_rim_urdf-2
2025-05-30 17:48:50,155 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel_body_urdf-2
2025-05-30 17:48:50,156 INFO  ExportHelperExtension.cs: 1136 - Found 31 in wheel_body_urdf-2
2025-05-30 17:48:50,157 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel_body_urdf-2
2025-05-30 17:48:51,307 INFO  SwAddin.cs: 339 - Loading config tree
